155.0,86.0
155.0,109.0
198.0,108.0
234.0,106.0
275.0,105.0
316.0,106.0
349.0,110.0
350.0,130.0
351.0,146.0
351.0,189.0
349.0,205.0
350.0,226.0
350.0,261.0
385.0,257.0
427.0,256.0
454.0,257.0
487.0,257.0
524.0,257.0
559.0,260.0
598.0,259.0
631.0,259.0
631.0,294.0
632.0,320.0
632.0,336.0
632.0,378.0
633.0,396.0
632.0,429.0
632.0,468.0
670.0,466.0
731.0,466.0
758.0,466.0
789.0,466.0
826.0,466.0
850.0,465.0
874.0,465.0
903.0,465.0
